Region,Country,Manager,Distributor,Distributor_Group,Product_Category,Month,Year,Value,Count
APAC,Japan,Alice,Distributor A,Group 2,Category 2,1,2023,2211,367
APAC,Japan,Alice,Distributor A,Group 2,Category 3,1,2023,1368,298
APAC,Japan,Alice,Distributor B,Group 1,Category 1,1,2023,2415,223
APAC,Japan,Alice,Distributor B,Group 1,Category 2,1,2023,3216,194
APAC,Japan,Alice,Distributor B,Group 1,Category 3,1,2023,1625,218
APAC,Japan,Alice,Distributor B,Group 2,Category 1,1,2023,2814,126
APAC,Japan,Alice,Distributor B,Group 2,Category 2,1,2023,3469,242
APAC,Japan,Alice,Distributor B,Group 2,Category 3,1,2023,1560,154
APAC,Japan,Alice,Distributor C,Group 1,Category 1,1,2023,3884,296
APAC,Japan,Alice,Distributor C,Group 1,Category 2,1,2023,1552,267
APAC,Japan,Alice,Distributor C,Group 1,Category 3,1,2023,853,285
APAC,Japan,Alice,Distributor C,Group 2,Category 1,1,2023,2110,254
APAC,Japan,Alice,Distributor C,Group 2,Category 2,1,2023,1486,190
APAC,Japan,Alice,Distributor C,Group 2,Category 3,1,2023,2901,307
APAC,Japan,Alice,Distributor D,Group 1,Category 1,1,2023,2469,136
APAC,Japan,Alice,Distributor D,Group 1,Category 2,1,2023,2001,216
APAC,Japan,Alice,Distributor D,Group 1,Category 3,1,2023,1659,144
APAC,Japan,Alice,Distributor D,Group 2,Category 1,1,2023,2957,104
APAC,Japan,Alice,Distributor D,Group 2,Category 2,1,2023,2932,264
APAC,Japan,Alice,Distributor D,Group 2,Category 3,1,2023,3870,112
APAC,Japan,Bob,Distributor A,Group 1,Category 1,1,2023,1084,286
APAC,Japan,Bob,Distributor A,Group 1,Category 2,1,2023,1267,180
APAC,Japan,Bob,Distributor A,Group 1,Category 3,1,2023,3396,289
APAC,Japan,Bob,Distributor A,Group 2,Category 1,1,2023,1820,97
APAC,Japan,Bob,Distributor A,Group 2,Category 2,1,2023,3203,314
APAC,Japan,Bob,Distributor A,Group 2,Category 3,1,2023,3351,264
APAC,Japan,Bob,Distributor B,Group 1,Category 1,1,2023,3615,151
APAC,Japan,Bob,Distributor B,Group 1,Category 2,1,2023,2217,255
APAC,Japan,Bob,Distributor B,Group 1,Category 3,1,2023,2809,336
APAC,Japan,Bob,Distributor B,Group 2,Category 1,1,2023,1426,238
APAC,Japan,Bob,Distributor B,Group 2,Category 2,1,2023,1802,288
APAC,Japan,Bob,Distributor B,Group 2,Category 3,1,2023,1108,229
APAC,Japan,Bob,Distributor C,Group 1,Category 1,1,2023,1220,257
APAC,Japan,Bob,Distributor C,Group 1,Category 2,1,2023,3526,132
APAC,Japan,Bob,Distributor C,Group 1,Category 3,1,2023,941,137
APAC,Japan,Bob,Distributor C,Group 2,Category 1,1,2023,2167,293
APAC,Japan,Bob,Distributor C,Group 2,Category 2,1,2023,868,200
APAC,Japan,Bob,Distributor C,Group 2,Category 3,1,2023,1583,319
APAC,Japan,Bob,Distributor D,Group 1,Category 1,1,2023,1391,237
APAC,Japan,Bob,Distributor D,Group 1,Category 2,1,2023,1074,145
APAC,Japan,Bob,Distributor D,Group 1,Category 3,1,2023,2191,189
APAC,Japan,Bob,Distributor D,Group 2,Category 1,1,2023,2308,137
APAC,Japan,Bob,Distributor D,Group 2,Category 2,1,2023,2557,297
APAC,Japan,Bob,Distributor D,Group 2,Category 3,1,2023,3355,236
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,1,2023,2441,340
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,1,2023,824,159
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,1,2023,3531,279
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,1,2023,2271,379
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,1,2023,2942,222
APAC,Japan,Charlie,Distributor A,Group 2,Category 3,1,2023,1134,143
APAC,Japan,Charlie,Distributor B,Group 1,Category 1,1,2023,3210,301
APAC,Japan,Charlie,Distributor B,Group 1,Category 2,1,2023,2095,283
APAC,Japan,Charlie,Distributor B,Group 1,Category 3,1,2023,1536,249
APAC,Japan,Charlie,Distributor B,Group 2,Category 1,1,2023,2796,386
APAC,Japan,Charlie,Distributor B,Group 2,Category 2,1,2023,3729,332
APAC,Japan,Charlie,Distributor B,Group 2,Category 3,1,2023,2430,235
APAC,Japan,Charlie,Distributor C,Group 1,Category 1,1,2023,3632,209
APAC,Japan,Charlie,Distributor C,Group 1,Category 2,1,2023,2580,162
APAC,Japan,Charlie,Distributor C,Group 1,Category 3,1,2023,1971,268
APAC,Japan,Charlie,Distributor C,Group 2,Category 1,1,2023,1849,172
APAC,Japan,Charlie,Distributor C,Group 2,Category 2,1,2023,3975,206
APAC,Japan,Charlie,Distributor C,Group 2,Category 3,1,2023,3876,399
APAC,Japan,Charlie,Distributor D,Group 1,Category 1,1,2023,1452,291
APAC,Japan,Charlie,Distributor D,Group 1,Category 2,1,2023,2450,293
APAC,Japan,Charlie,Distributor D,Group 1,Category 3,1,2023,1598,249
APAC,Japan,Charlie,Distributor D,Group 2,Category 1,1,2023,2897,292
APAC,Japan,Charlie,Distributor D,Group 2,Category 2,1,2023,1627,191
APAC,Japan,Charlie,Distributor D,Group 2,Category 3,1,2023,3065,202
APAC,Japan,David,Distributor A,Group 1,Category 1,1,2023,1115,82
APAC,Japan,David,Distributor A,Group 1,Category 2,1,2023,1771,270
APAC,Japan,David,Distributor A,Group 1,Category 3,1,2023,2767,351
APAC,Japan,David,Distributor A,Group 2,Category 1,1,2023,881,148
APAC,Japan,David,Distributor A,Group 2,Category 2,1,2023,3773,94
APAC,Japan,David,Distributor A,Group 2,Category 3,1,2023,2987,244
APAC,Japan,David,Distributor B,Group 1,Category 1,1,2023,1896,324
APAC,Japan,David,Distributor B,Group 1,Category 2,1,2023,823,223
APAC,Japan,David,Distributor B,Group 1,Category 3,1,2023,2967,120
APAC,Japan,David,Distributor B,Group 2,Category 1,1,2023,2854,277
APAC,Japan,David,Distributor B,Group 2,Category 2,1,2023,1913,213
APAC,Japan,David,Distributor B,Group 2,Category 3,1,2023,3722,297
APAC,Japan,David,Distributor C,Group 1,Category 1,1,2023,975,83
APAC,Japan,David,Distributor C,Group 1,Category 2,1,2023,1581,242
APAC,Japan,David,Distributor C,Group 1,Category 3,1,2023,2573,95
APAC,Japan,David,Distributor C,Group 2,Category 1,1,2023,2006,329
APAC,Japan,David,Distributor C,Group 2,Category 2,1,2023,3149,224
APAC,Japan,David,Distributor C,Group 2,Category 3,1,2023,1496,169
APAC,Japan,David,Distributor D,Group 1,Category 1,1,2023,3596,212
APAC,Japan,David,Distributor D,Group 1,Category 2,1,2023,808,98
APAC,Japan,David,Distributor D,Group 1,Category 3,1,2023,2565,347
APAC,Japan,David,Distributor D,Group 2,Category 1,1,2023,3004,331
APAC,Japan,David,Distributor D,Group 2,Category 2,1,2023,3843,208
APAC,Japan,David,Distributor D,Group 2,Category 3,1,2023,1956,330
APAC,India,Alice,Distributor A,Group 1,Category 1,1,2023,1942,347
APAC,India,Alice,Distributor A,Group 1,Category 2,1,2023,3248,338
APAC,India,Alice,Distributor A,Group 1,Category 3,1,2023,3653,196
APAC,India,Alice,Distributor A,Group 2,Category 1,1,2023,3045,322
APAC,India,Alice,Distributor A,Group 2,Category 2,1,2023,3797,393
APAC,India,Alice,Distributor A,Group 2,Category 3,1,2023,2982,247
APAC,India,Alice,Distributor B,Group 1,Category 1,1,2023,985,359
APAC,India,Alice,Distributor B,Group 1,Category 2,1,2023,1205,134
APAC,India,Alice,Distributor B,Group 1,Category 3,1,2023,1149,324
APAC,India,Alice,Distributor B,Group 2,Category 1,1,2023,1395,333
APAC,India,Alice,Distributor B,Group 2,Category 2,1,2023,1860,338
APAC,India,Alice,Distributor B,Group 2,Category 3,1,2023,2491,278
APAC,India,Alice,Distributor C,Group 1,Category 1,1,2023,3510,397
APAC,India,Alice,Distributor C,Group 1,Category 2,1,2023,2816,147
APAC,India,Alice,Distributor C,Group 1,Category 3,1,2023,3033,185
APAC,India,Alice,Distributor C,Group 2,Category 1,1,2023,1633,120
APAC,India,Alice,Distributor C,Group 2,Category 2,1,2023,2074,135
APAC,India,Alice,Distributor C,Group 2,Category 3,1,2023,3580,349
APAC,India,Alice,Distributor D,Group 1,Category 1,1,2023,3057,202
APAC,India,Alice,Distributor D,Group 1,Category 2,1,2023,3860,377
APAC,India,Alice,Distributor D,Group 1,Category 3,1,2023,3363,202
APAC,India,Alice,Distributor D,Group 2,Category 1,1,2023,1045,361
APAC,India,Alice,Distributor D,Group 2,Category 2,1,2023,988,383
APAC,India,Alice,Distributor D,Group 2,Category 3,1,2023,3205,352
APAC,India,Bob,Distributor A,Group 1,Category 1,1,2023,2377,315
APAC,India,Bob,Distributor A,Group 1,Category 2,1,2023,3679,239
APAC,India,Bob,Distributor A,Group 1,Category 3,1,2023,3790,332
APAC,India,Bob,Distributor A,Group 2,Category 1,1,2023,2083,134
APAC,India,Bob,Distributor A,Group 2,Category 2,1,2023,2376,283
APAC,India,Bob,Distributor A,Group 2,Category 3,1,2023,3534,108
APAC,India,Bob,Distributor B,Group 1,Category 1,1,2023,2618,121
APAC,India,Bob,Distributor B,Group 1,Category 2,1,2023,3921,299
APAC,India,Bob,Distributor B,Group 1,Category 3,1,2023,1436,243
APAC,India,Bob,Distributor B,Group 2,Category 1,1,2023,1355,275
APAC,India,Bob,Distributor B,Group 2,Category 2,1,2023,3485,198
APAC,India,Bob,Distributor B,Group 2,Category 3,1,2023,2463,202
APAC,India,Bob,Distributor C,Group 1,Category 1,1,2023,916,111
APAC,India,Bob,Distributor C,Group 1,Category 2,1,2023,1344,252
APAC,India,Bob,Distributor C,Group 1,Category 3,1,2023,3275,333
APAC,India,Bob,Distributor C,Group 2,Category 1,1,2023,3652,136
APAC,India,Bob,Distributor C,Group 2,Category 2,1,2023,2275,196
APAC,India,Bob,Distributor C,Group 2,Category 3,1,2023,2569,197
APAC,India,Bob,Distributor D,Group 1,Category 1,1,2023,3105,176
APAC,India,Bob,Distributor D,Group 1,Category 2,1,2023,3179,146
APAC,India,Bob,Distributor D,Group 1,Category 3,1,2023,3453,387
APAC,India,Bob,Distributor D,Group 2,Category 1,1,2023,2206,281
APAC,India,Bob,Distributor D,Group 2,Category 2,1,2023,2380,135
APAC,India,Bob,Distributor D,Group 2,Category 3,1,2023,903,337
APAC,India,Charlie,Distributor A,Group 1,Category 1,1,2023,3757,228
APAC,India,Charlie,Distributor A,Group 1,Category 2,1,2023,2672,126
APAC,India,Charlie,Distributor A,Group 1,Category 3,1,2023,3049,106
APAC,India,Charlie,Distributor A,Group 2,Category 1,1,2023,3740,217
APAC,India,Charlie,Distributor A,Group 2,Category 2,1,2023,3037,144
APAC,India,Charlie,Distributor A,Group 2,Category 3,1,2023,3085,384
APAC,India,Charlie,Distributor B,Group 1,Category 1,1,2023,1281,321
APAC,India,Charlie,Distributor B,Group 1,Category 2,1,2023,2341,120
APAC,India,Charlie,Distributor B,Group 1,Category 3,1,2023,1209,206
APAC,India,Charlie,Distributor B,Group 2,Category 1,1,2023,2719,120
APAC,India,Charlie,Distributor B,Group 2,Category 2,1,2023,1356,212
APAC,India,Charlie,Distributor B,Group 2,Category 3,1,2023,3190,320
APAC,India,Charlie,Distributor C,Group 1,Category 1,1,2023,3693,333
APAC,India,Charlie,Distributor C,Group 1,Category 2,1,2023,3683,314
APAC,India,Charlie,Distributor C,Group 1,Category 3,1,2023,2833,116
APAC,India,Charlie,Distributor C,Group 2,Category 1,1,2023,1409,189
APAC,India,Charlie,Distributor C,Group 2,Category 2,1,2023,1542,376
APAC,India,Charlie,Distributor C,Group 2,Category 3,1,2023,1979,349
APAC,India,Charlie,Distributor D,Group 1,Category 1,1,2023,2413,384
APAC,India,Charlie,Distributor D,Group 1,Category 2,1,2023,2769,302
APAC,India,Charlie,Distributor D,Group 1,Category 3,1,2023,1002,179
APAC,India,Charlie,Distributor D,Group 2,Category 1,1,2023,3115,82
APAC,India,Charlie,Distributor D,Group 2,Category 2,1,2023,2077,265
APAC,India,Charlie,Distributor D,Group 2,Category 3,1,2023,3153,387
APAC,India,David,Distributor A,Group 1,Category 1,1,2023,1678,310
APAC,India,David,Distributor A,Group 1,Category 2,1,2023,1792,135
APAC,India,David,Distributor A,Group 1,Category 3,1,2023,3068,335
APAC,India,David,Distributor A,Group 2,Category 1,1,2023,3781,341
APAC,India,David,Distributor A,Group 2,Category 2,1,2023,2726,288
APAC,India,David,Distributor A,Group 2,Category 3,1,2023,1372,91
APAC,India,David,Distributor B,Group 1,Category 1,1,2023,2226,344
APAC,India,David,Distributor B,Group 1,Category 2,1,2023,3945,138
APAC,India,David,Distributor B,Group 1,Category 3,1,2023,3060,139
APAC,India,David,Distributor B,Group 2,Category 1,1,2023,2565,135
APAC,India,David,Distributor B,Group 2,Category 2,1,2023,2889,336
APAC,India,David,Distributor B,Group 2,Category 3,1,2023,973,156
APAC,India,David,Distributor C,Group 1,Category 1,1,2023,3817,326
APAC,India,David,Distributor C,Group 1,Category 2,1,2023,2043,225
APAC,India,David,Distributor C,Group 1,Category 3,1,2023,1190,160
APAC,India,David,Distributor C,Group 2,Category 1,1,2023,3314,315
APAC,India,David,Distributor C,Group 2,Category 2,1,2023,1647,210
APAC,India,David,Distributor C,Group 2,Category 3,1,2023,856,146
APAC,India,David,Distributor D,Group 1,Category 1,1,2023,1996,281
APAC,India,David,Distributor D,Group 1,Category 2,1,2023,1427,188
APAC,India,David,Distributor D,Group 1,Category 3,1,2023,3705,310
APAC,India,David,Distributor D,Group 2,Category 1,1,2023,1713,86
APAC,India,David,Distributor D,Group 2,Category 2,1,2023,2342,334
APAC,India,David,Distributor D,Group 2,Category 3,1,2023,3529,118
EMEA,Germany,Alice,Distributor A,Group 1,Category 1,1,2023,3285,343
EMEA,Germany,Alice,Distributor A,Group 1,Category 2,1,2023,3938,365
EMEA,Germany,Alice,Distributor A,Group 1,Category 3,1,2023,3223,99
EMEA,Germany,Alice,Distributor A,Group 2,Category 1,1,2023,1786,83
EMEA,Germany,Alice,Distributor A,Group 2,Category 2,1,2023,1928,134
EMEA,Germany,Alice,Distributor A,Group 2,Category 3,1,2023,2782,160
EMEA,Germany,Alice,Distributor B,Group 1,Category 1,1,2023,1531,81
EMEA,Germany,Alice,Distributor B,Group 1,Category 2,1,2023,822,276
EMEA,Germany,Alice,Distributor B,Group 1,Category 3,1,2023,2957,190
EMEA,Germany,Alice,Distributor B,Group 2,Category 1,1,2023,2134,146
EMEA,Germany,Alice,Distributor B,Group 2,Category 2,1,2023,3312,177
EMEA,Germany,Alice,Distributor B,Group 2,Category 3,1,2023,3122,82
EMEA,Germany,Alice,Distributor C,Group 1,Category 1,1,2023,1638,245
EMEA,Germany,Alice,Distributor C,Group 1,Category 2,1,2023,3314,260
EMEA,Germany,Alice,Distributor C,Group 1,Category 3,1,2023,3885,394
EMEA,Germany,Alice,Distributor C,Group 2,Category 1,1,2023,1761,263
EMEA,Germany,Alice,Distributor C,Group 2,Category 2,1,2023,3947,384
EMEA,Germany,Alice,Distributor C,Group 2,Category 3,1,2023,2807,289
EMEA,Germany,Alice,Distributor D,Group 1,Category 1,1,2023,3930,331
EMEA,Germany,Alice,Distributor D,Group 1,Category 2,1,2023,1860,390
EMEA,Germany,Alice,Distributor D,Group 1,Category 3,1,2023,1787,183
EMEA,Germany,Alice,Distributor D,Group 2,Category 1,1,2023,3205,265
EMEA,Germany,Alice,Distributor D,Group 2,Category 2,1,2023,3577,134
EMEA,Germany,Alice,Distributor D,Group 2,Category 3,1,2023,974,250
EMEA,Germany,Bob,Distributor A,Group 1,Category 1,1,2023,1186,90
EMEA,Germany,Bob,Distributor A,Group 1,Category 2,1,2023,2448,276
EMEA,Germany,Bob,Distributor A,Group 1,Category 3,1,2023,3878,115
EMEA,Germany,Bob,Distributor A,Group 2,Category 1,1,2023,1675,359
EMEA,Germany,Bob,Distributor A,Group 2,Category 2,1,2023,1865,95
EMEA,Germany,Bob,Distributor A,Group 2,Category 3,1,2023,828,368
EMEA,Germany,Bob,Distributor B,Group 1,Category 1,1,2023,921,375
EMEA,Germany,Bob,Distributor B,Group 1,Category 2,1,2023,2713,322
EMEA,Germany,Bob,Distributor B,Group 1,Category 3,1,2023,2239,138
EMEA,Germany,Bob,Distributor B,Group 2,Category 1,1,2023,3825,209
EMEA,Germany,Bob,Distributor B,Group 2,Category 2,1,2023,2321,86
EMEA,Germany,Bob,Distributor B,Group 2,Category 3,1,2023,2553,325
EMEA,Germany,Bob,Distributor C,Group 1,Category 1,1,2023,3122,367
EMEA,Germany,Bob,Distributor C,Group 1,Category 2,1,2023,2134,319
EMEA,Germany,Bob,Distributor C,Group 1,Category 3,1,2023,3500,153
EMEA,Germany,Bob,Distributor C,Group 2,Category 1,1,2023,3750,335
EMEA,Germany,Bob,Distributor C,Group 2,Category 2,1,2023,3442,225
EMEA,Germany,Bob,Distributor C,Group 2,Category 3,1,2023,2740,289
EMEA,Germany,Bob,Distributor D,Group 1,Category 1,1,2023,2220,83
EMEA,Germany,Bob,Distributor D,Group 1,Category 2,1,2023,2323,306
EMEA,Germany,Bob,Distributor D,Group 1,Category 3,1,2023,1404,167
EMEA,Germany,Bob,Distributor D,Group 2,Category 1,1,2023,1783,382
EMEA,Germany,Bob,Distributor D,Group 2,Category 2,1,2023,2614,228
EMEA,Germany,Bob,Distributor D,Group 2,Category 3,1,2023,1403,204
EMEA,Germany,Charlie,Distributor A,Group 1,Category 1,1,2023,2340,298
EMEA,Germany,Charlie,Distributor A,Group 1,Category 2,1,2023,1372,379
EMEA,Germany,Charlie,Distributor A,Group 1,Category 3,1,2023,3901,234
EMEA,Germany,Charlie,Distributor A,Group 2,Category 1,1,2023,1436,114
EMEA,Germany,Charlie,Distributor A,Group 2,Category 2,1,2023,2592,186
EMEA,Germany,Charlie,Distributor A,Group 2,Category 3,1,2023,1324,200
EMEA,Germany,Charlie,Distributor B,Group 1,Category 1,1,2023,3026,386
EMEA,Germany,Charlie,Distributor B,Group 1,Category 2,1,2023,2079,166
EMEA,Germany,Charlie,Distributor B,Group 1,Category 3,1,2023,3224,386
EMEA,Germany,Charlie,Distributor B,Group 2,Category 1,1,2023,1089,127
EMEA,Germany,Charlie,Distributor B,Group 2,Category 2,1,2023,1665,140
EMEA,Germany,Charlie,Distributor B,Group 2,Category 3,1,2023,2484,228
EMEA,Germany,Charlie,Distributor C,Group 1,Category 1,1,2023,1582,322
EMEA,Germany,Charlie,Distributor C,Group 1,Category 2,1,2023,1498,260
EMEA,Germany,Charlie,Distributor C,Group 1,Category 3,1,2023,2561,381
EMEA,Germany,Charlie,Distributor C,Group 2,Category 1,1,2023,3021,155
EMEA,Germany,Charlie,Distributor C,Group 2,Category 2,1,2023,2917,121
EMEA,Germany,Charlie,Distributor C,Group 2,Category 3,1,2023,3285,211
EMEA,Germany,Charlie,Distributor D,Group 1,Category 1,1,2023,2639,201
EMEA,Germany,Charlie,Distributor D,Group 1,Category 2,1,2023,2310,296
EMEA,Germany,Charlie,Distributor D,Group 1,Category 3,1,2023,3894,187
EMEA,Germany,Charlie,Distributor D,Group 2,Category 1,1,2023,2723,309
EMEA,Germany,Charlie,Distributor D,Group 2,Category 2,1,2023,3153,125
EMEA,Germany,Charlie,Distributor D,Group 2,Category 3,1,2023,3651,361
EMEA,Germany,David,Distributor A,Group 1,Category 1,1,2023,2055,279
EMEA,Germany,David,Distributor A,Group 1,Category 2,1,2023,3255,339
EMEA,Germany,David,Distributor A,Group 1,Category 3,1,2023,996,298
EMEA,Germany,David,Distributor A,Group 2,Category 1,1,2023,2802,104
EMEA,Germany,David,Distributor A,Group 2,Category 2,1,2023,3952,139
EMEA,Germany,David,Distributor A,Group 2,Category 3,1,2023,3804,85
EMEA,Germany,David,Distributor B,Group 1,Category 1,1,2023,1495,112
EMEA,Germany,David,Distributor B,Group 1,Category 2,1,2023,820,270
EMEA,Germany,David,Distributor B,Group 1,Category 3,1,2023,1896,241
EMEA,Germany,David,Distributor B,Group 2,Category 1,1,2023,1025,213
EMEA,Germany,David,Distributor B,Group 2,Category 2,1,2023,823,206
EMEA,Germany,David,Distributor B,Group 2,Category 3,1,2023,1025,159
EMEA,Germany,David,Distributor C,Group 1,Category 1,1,2023,3059,318
EMEA,Germany,David,Distributor C,Group 1,Category 2,1,2023,1893,262
EMEA,Germany,David,Distributor C,Group 1,Category 3,1,2023,1816,305
EMEA,Germany,David,Distributor C,Group 2,Category 1,1,2023,3321,170
